Year (year),State Name (state_name),State Code (state_code),Crop Name (crop_name),Crop Code (crop_code),Crop Type (crop_type),Cultivation Cost A1 (cul_cost_a1),Cultivation Cost A2 (cul_cost_a2),Cultivation Cost B1 (cul_cost_b1),Cultivation Cost B2 (cul_cost_b2),Cultivation Cost C1 (cul_cost_c1),Cultivation Cost C2 (cul_cost_c2),Cultivation Cost C2 Revised (cul_cost_c2rev),Cultivation Cost A2+FL (cul_cost_a2fl),Production Cost A1 (prod_cost_a1),Production Cost A2 (prod_cost_a2),Production Cost B1 (prod_cost_b1),Production Cost B2 (prod_cost_b2),Production Cost C1 (prod_cost_c1),Production Cost C2 (prod_cost_c2),Production Cost C2 Revised (prod_cost_c2rev),Production Cost C3 (prod_cost_c3),Production Cost A2+FL (prod_cost_a2fl),Value of Main Product (main_product_value),Value of By-Product (by_product_value),Material Input of Seed (mat_lab_input_seed),Material Input of Fertilizer (mat_lab_input_fertilizer),Material Input of Manure (mat_lab_input_manure),Labour Input of Human (mat_lab_input_hmn_lab),Labout Input of Animal (mat_lab_input_ani_lab),Rate per Unit of Seed (seed_rate_per_unit),Rate per Unit of Fertilizer (fert_rate_per_unit),Rate per Unit of Manure (manure_rate_per_unit),Rate per Unit of Human Labour (hmn_lab_rate_per_unit),Rate per Unit of Animal Labour (ani_lab_rate_per_unit),Implicit Rate (implicit_rate),Number of Holdings in Sample (num_holdings_sample),Number of Tehsils in Sample (num_tehsils_sample),Derived Yield of Crop (derived_yield),Family Human Labour Hours (hmn_lab_hrs_family),Attached Human Labour Hours (hmn_lab_hrs_attached),Casual Human Labour Hours (hmn_lab_hrs_casual),Operational Cost of Family Human Labour (opr_cost_hmn_lab_family),Operational Cost of Attached Human Labour (opr_cost_hmn_lab_attached),Operational Cost of Casual Human Labour (opr_cost_hmn_lab_casual),Operational Cost of Hired Animal Labour (opr_cost_ani_lab_hired),Operational Cost of Owned Animal Labour (opr_cost_ani_lab_owned),Operational Cost of Hired Machine Labour (opr_cost_mch_lab_hired),Operational Cost of Owned Machine Labour (opr_cost_mch_lab_owned),Operational Cost of Seed (opr_cost_seed),Operational Cost of Fertilizer (opr_cost_fertilizer),Operational Cost of Manure (opr_cost_manure),Operational Cost of Insecticides (opr_cost_insecticides),Operational Cost of Irrigation Charges (opr_cost_irrigation_chrg),Miscellaneous Operational Cost (opr_cost_misc),Operational Cost of Interest on Working Capital (opr_cost_interest_on_wrk_cap),Operational Cost (opr_cost),Fixed Cost on Rental Value of Owned Land (fix_cost_owned_land_rental),Fixed Cost on Rent Paid for Leased-in-Land (fix_cost_leased_land_rent),Fixed Cost on Land Revenue, Taxes & Cesses (fix_cost_land_rev_tax_cess),Fixed Cost of Depreciation on Implements & Farm Building (fix_cost_depr_impl_farm_build),Fixed Cost of Interest on Fixed Capital (fix_cost_interest_fix_cap),Fixed Cost (fix_cost),Operational Cost of Crop Insurance (opr_cost_crop_insurance),Operational Cost of Payment to Contractor (opr_cost_contractor_pay)
"2000-01","Andhra Pradesh","28","Maize","104","Cereals","6591.6","6627.91","7193.26","9824.4","8758.33","11389.47","11401.81","","283.18","284.69","308.63","419.56","374.94","485.87","486.43","535.08","","8049.6","786.21","23.75","131.34","13.99","495.0","70.46","31.22","12.44","27.99","6.82","12.29","0.0","46.0","10.0","21.15","0.0","0.0","0.0","1565.07","165.94","1642.45","172.25","693.96","445.52","77.86","741.49","1633.59","391.6","98.99","126.46","0.0","193.44","7948.62","2594.84","36.3","4.73","203.33","601.65","3440.85","",""
"2013-14","Odisha","21","Urad","203","Pulses","5209.56","5209.56","5955.65","9356.55","12376.08","15776.98","15846.7","","1600.53","1600.53","1824.94","2867.66","3831.31","4874.03","4894.24","5383.67","","13105.13","498.48","32.27","1.27","0.24","317.63","85.01","45.05","22.98","60.0","22.12","25.44","4222.68","118.0","22.0","3.12","289.93","0.21","27.49","6420.43","3.55","602.15","77.9","2084.58","540.07","1.34","1453.65","29.09","14.63","1.31","0.0","0.0","150.26","11378.96","3400.9","0.0","11.92","239.11","746.09","4398.02","",""
"2015-16","West Bengal","19","Jute","1102","Fiber Crops","41740.77","42162.22","43610.89","67166.73","59581.98","83137.81","83137.81","","1494.5","1509.27","1559.72","2402.52","2120.34","2963.14","2963.14","3259.45","","86157.38","9339.88","7.4","137.79","7.3","1410.13","40.91","118.86","29.8","68.95","29.97","44.97","3359.46","113.0","21.0","25.24","512.6","0.72","896.81","15971.09","23.96","26268.21","873.87","965.66","3061.08","0.66","879.94","4106.19","503.26","279.06","2864.4","0.0","1244.57","57041.95","23134.38","421.45","37.1","632.81","1870.12","26095.86","",""
"2018-19","West Bengal","19","Gram","201","Pulses","18062.49","18062.49","18253.12","28583.7","26644.74","36975.31","36975.31","","1601.52","1601.52","1617.96","2490.17","2330.82","3203.02","3203.02","3523.32","","39885.79","1436.51","51.84","13.06","0.0","512.62","0.0","73.83","45.16","0.0","39.95","0.0","3533.98","6.0","2.0","11.13","187.76","0.0","324.86","8391.62","0.0","12087.67","0.0","0.0","926.6","0.0","3827.28","589.66","0.0","0.0","0.0","0.0","544.72","26367.55","10330.58","0.0","0.0","86.55","190.63","10607.76","0.0",""
"2006-07","Odisha","21","Urad","203","Pulses","3097.21","3155.07","3668.79","6668.17","5413.17","8412.54","8412.54","","707.63","724.31","841.05","1506.07","1229.72","1894.74","1894.74","2084.21","","11288.57","610.14","31.98","3.94","2.54","380.05","71.72","30.99","12.81","32.89","7.07","9.53","2628.83","161.0","31.0","4.21","244.14","47.21","88.7","1744.38","329.01","613.99","40.0","643.23","37.27","20.65","991.15","50.42","83.45","1.71","0.14","0.0","87.84","4643.24","2941.51","57.87","13.15","185.19","571.58","3769.3","",""
"2001-02","Haryana","6","Cotton","1101","Fiber Crops","6480.87","6551.44","7190.89","9241.43","12709.38","14759.92","14759.92","","2064.05","2086.06","2294.87","2945.43","4045.22","4695.79","4695.79","5165.37","","5148.15","1029.09","13.34","59.5","0.0","474.59","43.11","29.08","12.26","0.0","13.27","24.51","0.0","90.0","12.0","2.62","0.0","0.0","0.0","5518.49","323.79","456.23","20.62","1036.08","562.97","414.58","388.0","729.68","0.0","1719.76","492.58","0.0","192.01","11854.79","1979.97","70.57","0.0","144.58","710.01","2905.13","",""
"1999-00","Haryana","6","Cotton","1101","Fiber Crops","5656.57","5898.81","6405.2","13023.27","12998.02","19616.09","19616.09","","400.84","417.98","453.09","924.65","923.59","1395.15","1395.15","1534.67","","22663.66","609.11","12.1","66.58","0.62","806.51","43.57","32.64","10.33","7.35","9.78","18.21","0.0","94.0","12.0","13.69","0.0","0.0","0.0","6592.82","137.0","1155.8","44.67","748.66","600.91","72.15","394.96","688.01","4.59","1025.47","478.91","0.0","167.22","12111.17","6375.83","242.24","0.0","138.21","748.63","7504.91","",""
"2005-06","Jharkhand","20","Maize","104","Cereals","3577.08","3577.08","4034.33","7199.6","8009.84","11175.11","11175.11","","245.38","245.38","277.01","483.67","549.73","756.39","756.39","832.03","","8570.51","616.38","20.7","41.61","0.0","573.82","2.74","31.09","12.87","0.0","7.29","22.98","573.87","21.0","3.0","13.85","542.78","0.0","31.04","3975.51","0.0","208.18","0.0","63.07","1853.7","0.0","643.46","535.42","0.0","0.0","0.0","0.0","103.24","7382.58","3165.27","0.0","25.17","144.85","457.24","3792.53","",""
"2001-02","Gujarat","24","Rapeseed & Mustard (Toria/Taramira)","1004","Oilseeds","9474.84","9550.79","10144.04","12545.22","11922.92","14324.1","16380.17","","754.64","760.47","807.16","997.4","949.74","1139.98","1303.91","1434.3","","13998.98","103.66","4.45","126.22","8.25","565.68","22.44","26.85","11.99","25.0","5.85","22.66","0.0","52.0","11.0","12.47","0.0","0.0","0.0","1778.88","24.65","1503.05","199.13","309.5","2130.15","1.41","119.58","1513.03","206.25","44.53","3059.85","0.0","284.72","11174.73","2325.24","75.94","5.25","73.74","669.2","3149.37","",""
"2014-15","Maharashtra","27","Onion","708","Vegetable","102808.7","102808.7","115510.0","153737.7","133043.4","171271.1","173221.63","","458.6","458.6","511.19","681.54","583.79","754.14","761.74","839.01","","228072.1","1248.17","0.0","335.93","8.09","1557.38","16.26","0.0","33.71","182.78","31.66","94.69","1037.95","70.0","25.0","225.89","591.95","6.01","959.42","17533.5","190.62","31578.73","422.08","1117.38","5642.51","1621.03","32693.47","11324.18","1478.17","3039.79","9343.64","75.5","3078.96","119139.56","38227.7","0.0","28.06","1174.56","12701.22","52131.54","",""
"2019-20","Telangana","36","Tur (Arhar)","202","Pulses","21828.45","22376.86","23907.49","33353.48","37648.38","47094.37","50673.93","36117.75","3507.4","3590.32","3864.24","5519.83","6767.9","8423.49","9063.74","9970.12","6470.14","32431.45","596.82","10.72","53.03","0.19","305.54","15.61","134.9","37.87","0.0","62.65","104.57","5784.41","31.0","12.0","5.48","236.35","0.39","68.8","13740.89","24.28","5378.28","1412.04","220.51","5298.07","1075.47","1446.25","2008.11","19.47","3951.18","4.52","133.41","655.35","35367.83","8897.58","548.41","0.0","201.51","2079.04","11726.54","0.0",""
"2008-09","Maharashtra","27","Jowar","102","Cereals","12019.38","12041.26","14962.06","18293.71","17276.12","20607.77","20607.77","","537.25","538.24","673.41","820.94","779.99","927.53","927.53","1020.28","","13056.96","6863.63","10.34","69.85","6.39","533.65","77.22","39.3","15.15","66.71","9.84","54.86","876.21","227.0","49.0","14.54","231.26","17.3","285.09","2314.06","172.36","2766.12","784.85","3451.53","1472.72","4.07","406.29","1058.53","425.95","7.96","526.31","0.0","346.15","13736.9","3309.76","21.88","29.17","567.38","2942.68","6870.87","",""
"2018-19","Gujarat","24","Urad","203","Pulses","17889.82","17889.82","19850.33","24567.01","28944.42","33661.11","33940.62","","3418.69","3418.69","3873.89","4613.31","5521.33","6260.75","6316.75","6948.42","","25088.34","3206.1","14.31","42.09","2.22","464.2","1.16","114.14","26.37","169.33","34.36","196.27","4283.44","36.0","13.0","4.78","268.03","0.24","195.93","9094.1","5.93","6850.31","49.79","178.27","3856.76","1745.79","1633.68","1109.91","375.41","606.8","688.77","71.15","536.63","26803.3","4716.69","0.0","4.49","176.12","1960.51","6857.81","0.0",""
"2011-12","Karnataka","29","Jowar","102","Cereals","10764.0","10764.0","12176.88","18075.72","15147.13","21045.98","21400.94","","934.94","934.94","1067.48","1514.3","1331.45","1778.27","1808.3","1989.13","","22842.46","3346.68","9.63","71.14","1.12","421.93","51.22","58.9","22.34","102.83","16.81","41.89","2181.3","90.0","25.0","10.29","188.31","0.55","233.07","2970.25","8.37","4113.48","485.82","1659.76","1441.64","103.58","567.14","1589.33","115.15","14.93","97.46","0.0","318.65","13485.56","5898.85","0.0","9.14","239.55","1412.88","7560.42","",""
"2017-18","Chhattisgarh","22","Rapeseed & Mustard (Toria/Taramira)","1004","Oilseeds","12827.4","12827.4","18741.56","25319.92","20656.72","27235.09","27715.4","","1719.89","1719.89","2512.86","3394.88","2769.64","3651.67","3716.31","4087.94","","29404.31","1095.06","6.68","83.09","0.0","254.31","0.0","80.0","25.14","0.0","27.36","0.0","3998.41","3.0","1.0","7.19","80.87","0.0","173.44","1915.17","0.0","5043.09","0.0","0.0","3814.96","399.24","534.35","2089.1","0.0","0.0","0.0","0.0","371.25","14167.16","6578.37","0.0","3.7","571.71","5914.15","13067.93","0.0",""
"2017-18","Karnataka","29","Moong","204","Pulses","17873.93","17873.93","18687.08","25866.02","21975.6","29154.53","31535.82","","2765.12","2765.12","2866.96","3939.46","3343.77","4416.27","4775.09","5252.59","","32969.45","276.56","12.97","55.54","0.0","264.18","27.93","12.97","55.54","0.0","264.19","27.93","4656.85","22.0","6.0","6.55","108.69","2.25","153.24","3288.51","59.95","4309.09","2285.65","1141.08","4709.59","680.06","951.67","1995.1","0.0","503.69","127.89","72.07","538.18","21048.75","7178.94","0.0","9.97","103.72","813.15","8105.78","0.0","386.22"
"2016-17","Uttar Pradesh","9","Wheat","106","Cereals","27630.18","28667.63","32364.45","51139.32","40220.34","58995.21","59481.57","","586.65","612.16","682.21","1088.93","853.75","1260.47","1270.93","1398.03","","61964.18","12423.58","144.74","179.1","0.2","403.07","1.05","25.34","24.55","60.52","29.33","138.82","1568.67","672.0","71.0","39.03","273.16","0.49","129.42","7855.89","15.58","3951.93","0.0","145.67","6759.2","559.54","3667.66","4396.13","11.98","43.83","6382.53","0.0","810.44","34600.38","17737.42","1037.46","4.36","881.32","4734.27","24394.83","",""
"2006-07","Uttar Pradesh","9","Gram","201","Pulses","7456.21","8007.07","8682.19","13946.0","10459.72","15723.54","15723.54","","856.76","907.93","987.21","1558.6","1179.73","1751.12","1751.12","1926.23","","19905.08","922.7","94.69","38.71","2.29","370.36","16.98","27.43","15.0","29.83","7.69","31.42","2270.33","106.0","23.0","8.56","226.82","18.14","125.4","1777.53","156.22","914.44","35.13","498.26","1217.95","294.73","2597.13","580.9","68.25","25.0","616.51","0.0","218.89","9000.94","4712.95","550.86","12.72","220.09","1225.98","6722.6","",""
"2020-21","Gujarat","24","Wheat","106","Cereals","30424.34","30788.16","33436.43","44497.67","39932.41","50993.66","50993.66","37284.14","819.5","829.34","900.84","1198.25","1078.61","1376.02","1376.02","1513.62","1012.49","57733.05","8271.43","160.28","185.46","1.25","384.01","1.6","28.89","23.96","201.17","31.37","238.0","1736.13","278.0","49.0","32.21","201.16","3.18","179.67","6495.98","145.51","5405.97","232.26","148.45","6975.76","1616.03","4629.89","4442.94","251.1","518.99","4660.87","186.67","912.94","36623.36","10697.42","363.82","9.17","287.8","3012.09","14370.3","0.0",""
"2009-10","Gujarat","24","Onion","708","Vegetable","40257.41","41047.58","41076.27","70803.04","48039.77","77766.55","78880.84","","172.67","176.39","176.25","305.79","206.67","336.21","341.02","375.12","","189786.5","566.71","0.0","208.85","5.27","1572.98","29.99","0.0","14.71","26.47","11.79","50.74","930.63","34.0","16.0","230.51","616.61","38.11","918.26","6963.5","437.56","11146.9","110.11","1411.47","693.76","87.28","16842.75","3072.98","139.43","1673.1","3291.43","0.0","1215.84","47086.11","28936.61","790.16","6.3","128.51","818.86","30680.44","",""
"2005-06","Tamil Nadu","33","Paddy","101","Cereals","19492.45","19924.21","21788.36","29412.01","25169.31","32792.95","32792.95","","408.27","417.46","460.92","620.71","531.18","690.96","690.96","760.06","","25787.13","2692.83","0.0","224.25","30.24","920.85","31.99","0.0","12.83","25.73","11.59","24.29","585.88","407.0","54.0","42.92","285.99","14.94","619.92","3380.94","174.83","7113.14","341.61","435.26","3511.1","154.68","1509.28","2877.67","778.15","395.74","1123.64","2.18","575.54","22373.76","7191.89","431.76","109.01","390.62","2295.91","10419.19","",""
"2012-13","Karnataka","29","Sugarcane","401","Sugar","43140.8","43140.8","47476.01","85368.13","58362.37","96254.48","97193.91","","58.34","58.34","64.17","114.89","78.76","129.48","130.74","143.81","","173846.2","4412.54","6.55","346.19","18.4","1353.44","46.49","210.28","24.33","86.47","23.96","41.03","240.01","55.0","17.0","725.79","479.61","0.0","873.83","10886.36","0.0","21536.51","1271.69","635.7","1867.63","1109.32","1377.17","8421.94","1591.22","118.26","2401.24","0.0","2520.67","53737.71","37892.12","0.0","12.76","276.68","4335.21","42516.77","",""
"2012-13","Madhya Pradesh","23","Wheat","106","Cereals","16381.48","16381.48","18674.26","32528.18","23266.01","37119.94","37119.94","","429.19","429.19","487.76","841.7","605.01","958.95","958.95","1054.84","","47786.27","7629.44","115.52","107.54","0.24","286.74","7.18","19.75","26.26","87.96","22.32","51.26","1426.15","331.0","45.0","33.42","204.22","5.17","77.35","4591.75","111.33","1695.85","21.95","346.17","5015.45","270.35","2281.43","2823.91","20.84","6.22","2949.36","0.34","485.72","20620.67","13853.93","0.0","5.2","347.36","2292.78","16499.27","",""
"2001-02","Maharashtra","27","Jowar","102","Cereals","8530.04","8530.04","9644.0","11375.36","11493.66","13225.02","13225.02","","411.21","411.21","463.01","544.3","547.79","629.08","629.08","691.99","","6223.36","4162.73","10.44","66.87","3.76","623.83","97.08","29.25","12.85","59.21","6.25","34.8","0.0","383.0","57.0","12.67","0.0","0.0","0.0","1849.66","100.18","1950.11","765.22","2613.14","602.9","15.17","305.39","859.11","222.78","0.31","485.85","0.0","247.5","10017.32","1731.36","0.0","25.16","337.22","1113.96","3207.7","",""
"2004-05","Bihar","10","Potato","701","Vegetable","21270.65","21270.65","21931.55","29333.15","25282.55","32684.14","32701.42","","139.12","139.12","143.36","193.92","164.62","215.18","215.3","236.83","","50655.91","0.0","1777.73","144.32","19.27","1261.0","72.41","5.43","15.44","29.77","6.23","18.33","286.77","44.0","12.0","151.89","538.72","10.12","712.16","3351.0","56.56","4443.8","127.27","1199.83","584.61","47.21","9658.04","2228.14","573.59","86.74","1447.31","0.0","639.16","24443.26","7401.6","0.0","30.8","147.58","660.9","8240.88","",""
"2007-08","Karnataka","29","Groundnut","1001","Oilseeds","8480.79","8480.79","8985.28","12964.17","10698.44","14677.33","15520.84","","961.96","961.96","1022.27","1473.0","1222.5","1673.23","1769.87","1946.85","","18496.4","849.56","85.19","48.78","3.75","565.27","61.87","35.53","15.66","45.3","6.39","22.18","2230.19","77.0","18.0","8.35","259.27","0.0","306.0","1713.16","0.0","1897.66","569.63","802.65","528.09","18.22","3026.68","764.09","170.09","48.36","237.73","0.0","251.98","10028.34","3978.89","0.0","7.05","158.56","504.49","4648.99","",""
"1997-98","Kerala","32","Paddy","101","Cereals","14777.83","14825.9","14889.57","18812.5","17271.37","21194.29","21194.29","","416.1","417.39","419.14","529.95","484.18","594.99","594.99","654.99","","16150.74","3528.73","0.0","119.62","19.11","961.36","32.61","0.0","10.66","56.66","12.04","18.7","0.0","284.0","30.0","28.89","0.0","0.0","0.0","2381.8","0.99","9196.46","444.64","165.09","903.76","3.07","844.91","1274.78","1083.0","222.4","97.87","0.0","444.91","17063.68","3874.86","48.07","33.87","62.07","111.74","4130.61","",""
"2012-13","Gujarat","24","Maize","104","Cereals","19209.91","19226.32","20926.07","26251.11","29063.4","34388.14","34388.44","","811.16","811.79","882.9","1106.06","1216.83","1439.99","1439.99","1583.99","","21501.93","10414.19","24.06","136.74","14.39","752.51","42.33","72.6","20.41","46.21","19.32","65.4","1261.77","42.0","8.0","15.81","404.29","3.92","344.3","8137.33","67.31","6330.22","324.09","2444.31","2279.34","940.54","1746.73","2790.99","665.06","56.6","744.47","0.0","574.68","27101.67","5308.63","16.41","10.11","235.46","1716.16","7286.77","",""
"2016-17","Maharashtra","27","Jowar","102","Cereals","24054.63","24054.63","27701.73","34200.93","34318.35","40817.55","40849.13","","1213.87","1213.87","1390.92","1702.3","1726.55","2037.93","2039.49","2243.44","","23908.49","15078.9","11.81","69.61","0.19","503.71","39.49","46.55","33.4","200.0","31.64","105.28","1705.21","119.0","35.0","12.22","201.39","19.85","282.47","6616.62","639.62","8679.79","675.62","3482.26","5159.61","278.4","549.77","2325.29","38.85","26.92","824.74","24.22","709.52","30031.23","6499.2","0.0","28.03","611.99","3647.1","10786.32","",""
